par_id,paragraph,has_entity,lexicon_count,difficult_words,last_editor_gender,category,text_clarity,index
48005005052,"Creating the web was really an act of desperation, because the situation without it was very difficult when I was working at CERN later. Most of the technology involved in the web, like the hypertext, like the Internet, multifont text objects, had all been designed already. I just had to put them together. It was a step of generalising, going to a higher level of abstraction, thinking about all the documentation systems out there as being possibly part of a larger imaginary documentation system.",ORG_NO_PRODUCT_NO_PERSON_NO_,84,23.0,man,biographies,not_clear_enough,23
804796011634,"Google has unveiled a new archaeology document program named Ithaca after the home island of mythical hero Odysseus. The deep neural network helps researchers restore the empty text of damaged documents, identify the place they originated from, and give them a definite accurate date. The work builds on another text analysis network named Pythia. Ithaca achieves 62% accuracy in restoring damaged texts and 71% location accuracy, and has a dating precision of 30 years. The tool has already been used by historians and ancient Greek archaeologists to make new discoveries in ancient Greek history. The team is working on extending the model to other ancient languages, including Demotic, Akkadian, Hebrew, and Mayan.",ORG_YES_PRODUCT_NO_PERSON_YES_,112,34.0,woman,artificial intelligence,not_clear_enough,24
280846008389,"Later, COBOL suffered from a shortage of material covering it; it took until 1963 for introductory books to appear . By 1985, there were twice as many books on FORTRAN and four times as many on BASIC as on COBOL in the Library of Congress. University professors taught more modern, state-of-the-art languages and techniques instead of COBOL which was said to have a ""trade school"" nature. Donald Nelson, chair of the CODASYL COBOL committee, said in 1984 that ""academics .",ORG_YES_PRODUCT_NO_PERSON_YES_,78,20.0,man,programming,not_clear_enough,25
564928010102,"Dimensionality reduction is a process of reducing the number of random variables under consideration by obtaining a set of principal variables. In other words, it is a process of reducing the dimension of the feature set, also called the ""number of features"". Most of the dimensionality reduction techniques can be considered as either feature elimination or extraction. One of the popular methods of dimensionality reduction is principal component analysis . PCA involves changing higher-dimensional data  to a smaller space . This results in a smaller dimension of data , while keeping all original variables in the model without changing the data.",ORG_NO_PRODUCT_NO_PERSON_NO_,98,29.0,woman,artificial intelligence,not_clear_enough,26
50634005193," The Queen prevailed upon Disraeli to introduce a Royal Titles Bill, and also told of her intent to open Parliament in person, which during this time she did only when she wanted something from legislators. Disraeli was cautious in response, as careful soundings of MPs brought a negative reaction, and he declined to place such a proposal in the Queen's Speech.Once the desired bill was finally prepared, Disraeli's handling of it was not adept. He neglected to notify either the Prince of Wales or the Opposition and was met by irritation from the prince and a full-scale attack from the Liberals. An old enemy of Disraeli, former Liberal Chancellor Robert Lowe, alleged during the debate in the Commons that two previous prime ministers had refused to introduce such legislation for the Queen. Gladstone immediately stated that he was not one of them, and the Queen gave Disraeli leave to quote her saying she had never approached a prime minister with such a proposal. According to Blake, Disraeli ""in a brilliant oration of withering invective proceeded to destroy Lowe"", who apologised and never held office again. Disraeli said of Lowe that he was the only person in London with whom he would not shake hands: ""he is in the mud and there I leave him.""Fearful of losing, Disraeli was reluctant to bring the bill to a vote in the Commons, but when he did it passed with a majority of 75. Once the bill was formally enacted, Victoria began signing her letters ""Victoria R & I"" . According to Aldous, the bill ""shattered Disraeli's authority in the House of Commons"".",ORG_YES_PRODUCT_NO_PERSON_YES_,267,60.0,woman,biographies,clear_enough,27
402868002160,"A programming language can be called ""low-level"" because the actions the code describes are close to the computer hardware. A ""high-level"" language can be seen as ""far away"" or ""high above"" the computer hardware and closer to the programmer.",ORG_NO_PRODUCT_NO_PERSON_NO_,39,6.0,man,programming,clear_enough,28
368829002073,"There are two major imperative paradigms, and a lot of the time a language will have both:",ORG_NO_PRODUCT_NO_PERSON_NO_,17,2.0,woman,programming,clear_enough,29
584586010228,"Maxwell Herman Alexander Newman, FRS, , generally known as Max Newman, was a British mathematician and codebreaker. His work in World War II led to the construction of Colossus, the world's first operational, programmable electronic computer, and he established the Royal Society Computing Machine Laboratory at the University of Manchester, which produced the world's first working, stored-program electronic computer in 1948, the Manchester Baby.",ORG_YES_PRODUCT_NO_PERSON_YES_,63,23.0,woman,biographies,not_clear_enough,30
5123000167,"After being knighted in 1705 because he was Master of the Royal Mint, he was ""Sir"" Isaac Newton.",ORG_YES_PRODUCT_NO_PERSON_YES_,18,2.0,woman,biographies,clear_enough,31
196502007386,"Voltaire's critique concerns not the nature of the Pascalian wager as proof of God's existence, but the contention that the very belief Pascal tried to promote is not convincing. Voltaire hints at the fact that Pascal, as a Jansenist, believed that only a small, and already predestined, portion of humanity would eventually be saved by God.",ORG_NO_PRODUCT_NO_PERSON_YES_,56,16.0,man,philosophy,not_clear_enough,32
98456000878,"In 1919, he became attracted to Marxism. He joined the Association of Socialist School Students and also became a member of the Social Democratic Party of Austria, which was at that time a party that fully adopted the Marxist ideology. He soon stopped believing in Marxism, and was a supporter of social liberalism for the rest of his life.",ORG_YES_PRODUCT_NO_PERSON_NO_,59,14.0,man,biographies,clear_enough,33
52793005305,"In 1793, the Duke of York was sent to Flanders in command of the British contingent of an allied force destined for the invasion of France. In June 1794, Wellesley with the 33rd regiment set sail from Cork bound for Ostend as part of an expedition bringing reinforcements for the army in Flanders. They arrived too late to participate, and joined the Duke of York as he was pulling back towards the Netherlands. On 15 September 1794, at the Battle of Boxtel, east of Breda, Wellington, in temporary command of his brigade, had his first experience of battle. During General Abercromby's withdrawal in the face of superior French forces, the 33rd held off enemy cavalry, allowing neighbouring units to retreat safely. During the extremely harsh winter that followed, Wellesley and his regiment formed part of an allied force holding the defence line along the Waal River. The 33rd, along with the rest of the army, suffered heavy losses from attrition and illness. Wellesley's health was also affected by the damp environment.",ORG_YES_PRODUCT_NO_PERSON_YES_,171,38.0,non-binary,biographies,clear_enough,34
659505010867,"The most popular Tcl extension is the Tk toolkit, which provides a graphical user interface library for a variety of operating systems. Each GUI consists of one or more frames. Each frame has a layout manager.",ORG_YES_PRODUCT_NO_PERSON_NO_,36,12.0,man,programming,not_clear_enough,35
9691004358,"Any non-trivial true statement about reality is necessarily an abstraction composed of a complex of objects and properties or relations.""Facts possess internal structure, being complexes of objects and properties or relations"" For example, the fact described by the true statement ""Paris is the capital city of France"" implies that there is such a place as Paris, there is such a place as France, there are such things as capital cities, as well as that France has a government, that the government of France has the power to define its capital city, and that the French government has chosen Paris to be the capital, that there is such a thing as a place or a government, and so on. The verifiable accuracy of all of these assertions, if facts themselves, may coincide to create the fact, that Paris is the capital of France.",ORG_NO_PRODUCT_NO_PERSON_NO_,142,24.0,man,philosophy,clear_enough,36
564928010079,"As a scientific endeavor, machine learning grew out of the quest for artificial intelligence . In the early days of AI as an academic discipline, some researchers were interested in having machines learn from data. They attempted to approach the problem with various symbolic methods, as well as what were then termed ""neural networks""; these were mostly perceptrons and other models that were later found to be reinventions of the generalized linear models of statistics. Probabilistic reasoning was also employed, especially in automated medical diagnosis.: 488 However, an increasing emphasis on the logical, knowledge-based approach caused a rift between AI and machine learning. Probabilistic systems were plagued by theoretical and practical problems of data acquisition and representation.: 488 By 1980, expert systems had come to dominate AI, and statistics was out of favor.",ORG_YES_PRODUCT_NO_PERSON_NO_,132,44.0,man,artificial intelligence,not_clear_enough,37
63684005666,"Ross married Ann Coulman in 1843. A blue plaque marks Ross's home in Eliot Place, Blackheath, London. His closest friend was Francis Crozier, with whom he sailed many times.",ORG_YES_PRODUCT_NO_PERSON_YES_,29,6.0,man,biographies,clear_enough,38
312084008610,"Titsingh was appointed Dutch ambassador to the court of the Emperor of China for the celebrations of the sixtieth anniversary of the reign of the Qianlong Emperor. In Peking , the Titsingh delegation included Andreas Everardus van Braam Houckgeest and Chretien-Louis-Joseph de Guignes, whose complementary accounts of this embassy to the Chinese court were published in the US and Europe.Titsingh's gruelling, mid-winter trek from Canton  to Peking allowed him to see parts of inland China which had never before been accessible to Europeans. His party arrived in Peking in time for New Year's celebrations. By Chinese standards, Titsingh and his delegation were received with uncommon respect and honors in the Forbidden City, and later in the Yuanmingyuan .Titsingh is believed to have been the first Freemason in China, and the only to be received at the court of the Qianlong Emperor.",ORG_YES_PRODUCT_NO_PERSON_YES_,140,37.0,man,biographies,not_clear_enough,39
291829001716,"Arrhenius' explanation was that in forming a solution, the salt splits up into charged particles . Faraday's belief had been that ions were produced in the process of electrolysis; Arrhenius' idea was that, even in the absence of an electric current, solutions of salts contained ions. He proposed that chemical reactions in solution were reactions between ions.",ORG_YES_PRODUCT_NO_PERSON_YES_,56,16.0,woman,biographies,not_clear_enough,40
56349005442,"Common Lisp , as described by Common Lisp the Language – a consolidation of several divergent attempts  to create successor dialects to Maclisp, with substantive influences from the Scheme dialect as well. This version of Common Lisp was available for wide-ranging platforms and was accepted by many as a de facto standard until the publication of ANSI Common Lisp . Among the most widespread sub-dialects of Common Lisp are Steel Bank Common Lisp , CMU Common Lisp , Clozure OpenMCL , GNU CLisp, and later versions of Franz Lisp; all of them adhere to the later ANSI CL standard .",ORG_YES_PRODUCT_NO_PERSON_YES_,93,25.0,man,programming,not_clear_enough,41
531004002497,It is carried out by web designers and developers. which is based on a set of coding languages and concepts. These coding languages and concepts are known as the languages of web designing and the terminologies are known as the web designing terminologies.,ORG_NO_PRODUCT_NO_PERSON_NO_,43,8.0,man,programming,clear_enough,42
451380009620,"In 1818, Buckland was elected a fellow of the Royal Society. That year he persuaded the Prince Regent to endow an additional Readership, this time in Geology and he became the first holder of the new appointment, delivering his inaugural address on 15 May 1819. This was published in 1820 as Vindiciæ Geologiæ; or the Connexion of Geology with Religion explained, both justifying the new science of geology and reconciling geological evidence with the biblical accounts of creation and Noah's Flood.",ORG_YES_PRODUCT_NO_PERSON_YES_,81,26.0,man,biographies,not_clear_enough,43
404481009431,"During the introduction, Trebek  joked that he had learned Toronto was a U.S. city, and Watson's error in the first match prompted an IBM engineer to wear a Toronto Blue Jays jacket to the recording of the second match.In the first round, Jennings was finally able to choose a Daily Double clue, while Watson responded to one Daily Double clue incorrectly for the first time in the Double Jeopardy! Round. After the first round, Watson placed second for the first time in the competition after Rutter and Jennings were briefly successful in increasing their dollar values before Watson could respond. Nonetheless, the final result ended with a victory for Watson with a score of $77,147, besting Jennings who scored $24,000 and Rutter who scored $21,600.",ORG_YES_PRODUCT_NO_PERSON_YES_,125,23.0,man,artificial intelligence,clear_enough,44
168978007185,"Book II is devoted to topics relating to arguments where an ""accident""  is predicated of a subject.",ORG_NO_PRODUCT_NO_PERSON_NO_,17,5.0,non-binary,philosophy,not_clear_enough,45
348176002009,"Some ways of attempting to be frugal could be to make less waste, stop doing things  with high costs and having control over spending desires. Also, being careful to get all the use out of an item before replacing it and not agreeing with customs that have high costs. More ways could be using zero cost choices, using barter , and having a good knowledge of prices. ",ORG_NO_PRODUCT_NO_PERSON_NO_,66,13.0,woman,philosophy,clear_enough,46
760686011308,"A new wing at Britannia Hospital is to be opened, and the Queen,  is due to arrive. The administrator of the hospital, Potter , is confronted with demonstrators protesting against an African dictator who is a VIP patient, striking ancillary workers  and a less-than-cooperative Professor Millar , the head of the new wing. Rather than cancel the royal visit, Potter decides to go out and reason with the protestors. He strikes a deal with the protest leader—the private patients of Britannia Hospital are to be ejected and, in return, the protestors allow a number of ambulances into the hospital. However, unbeknown to the protestors, these ambulances actually contain the Queen Mother and her entourage.",ORG_YES_PRODUCT_NO_PERSON_YES_,112,25.0,man,movies about artificial intelligence,clear_enough,47
522003324,"Moral reasoning is an important and often daily process that people use when trying to do the right thing. For instance, every day people are faced with the dilemma of whether to lie in a given situation or not. People make this decision by reasoning the morality of their potential actions, and through weighing their actions against potential consequences.",ORG_NO_PRODUCT_NO_PERSON_NO_,59,11.0,man,philosophy,clear_enough,48
183877007311," , where φ is the angular magnetic deflection and H is the applied magnetic field intensity.",ORG_NO_PRODUCT_NO_PERSON_NO_,15,5.0,man,biographies,not_clear_enough,49
341025008938,"He had studied the flora of New South Wales, Victoria and Tasmania before his return to New Zealand in 1854 to live at Fern Grove in the Hutt, where he died the following year.In 1856, a poem was written by the New Zealand poet William Golder in his memory. His standard botanical abbreviation is Swainson.",ORG_NO_PRODUCT_NO_PERSON_YES_,55,12.0,man,biographies,clear_enough,50
451352009594,"By 1820, he had started to find very large bones at Cuckfield, even larger than those discovered by William Buckland, at Stonesfield in Oxfordshire. Then, in 1822, shortly before finishing his first book , his wife found several large teeth , the origin of which he could not ascertain. In 1821 Mantell planned his next book on the geology of Sussex. It was an immediate success with two hundred subscribers including King George IV at Carlton House Palace, who wrote a letter stating, ""His majesty is pleased to command that his name should be placed at the head of the subscription list for four copies.""How the king heard of Mantell is unknown, but Mantell's response is known. Galvanised and encouraged, Mantell showed the teeth to other scientists but they were dismissed as belonging to a fish or mammal and from a more recent rock layer than the other Tilgate Forest fossils. The eminent French anatomist, Georges Cuvier, identified the teeth as those of a rhinoceros.",ORG_YES_PRODUCT_NO_PERSON_YES_,163,38.0,woman,biographies,clear_enough,51
183877007318,"Thomson was elected a Fellow of the Royal Society  and appointed to the Cavendish Professorship of Experimental Physics at the Cavendish Laboratory, University of Cambridge in 1884. Thomson won numerous awards and honours during his career including:",ORG_YES_PRODUCT_NO_PERSON_NO_,37,13.0,man,biographies,not_clear_enough,52
696191011126,Scala enforces a distinction between immutable and mutable variables. Mutable variables are declared using the var keyword and immutable values are declared using the val keyword.,ORG_NO_PRODUCT_NO_PERSON_NO_,26,9.0,man,programming,not_clear_enough,53
399203009399,"Second, continental philosophy usually considers experience as determined at least partly by factors such as context, space and time, language, culture, or history. Thus continental philosophy tends toward historicism, where analytic philosophy tends to treat philosophy in terms of discrete problems, capable of being analyzed apart from their historical origins.",ORG_NO_PRODUCT_NO_PERSON_NO_,50,17.0,man,philosophy,not_clear_enough,54
337101008881,"Pearson, Karl . An Attempt to Correct some of the Misstatements Made by Sir Victor Horsley and Mary D. Sturge, M.D. in the Criticisms of the Galton Laboratory Memoir: A First Study of the Influence of Parental Alcoholism, &c. London: Dulau & Co.",ORG_YES_PRODUCT_NO_PERSON_YES_,41,13.0,man,biographies,not_clear_enough,55
195432007343,"The WOPR computer, as seen in the film, was a prop created in Culver City, California, by members of the International Alliance of Theatrical Stage Employees Local 44. It was designed by production designer  Geoffrey Kirkland on the basis of some pictures he had of early tabulating machines, and metal furniture, consoles, and cabinets used particularly in the U.S. military in the 1940s and '50s. Art director Angelo P. Graham adapted them in drawings and concepts. The WOPR was operated by a crewmember sitting inside the computer, entering commands into an Apple II at the director's instruction. The prop was broken up for scrap after production was completed. A replica was built for a 2006 AT&T commercial.",ORG_YES_PRODUCT_NO_PERSON_YES_,117,38.0,man,movies about artificial intelligence,not_clear_enough,56
3219003470,"The use of time is an important issue in understanding human behavior, education, and travel behavior. Time-use research is a developing field of study. The question concerns how time is allocated across a number of activities . Time use changes with technology, as the television or the Internet created new opportunities to use time in different ways. However, some aspects of time use are relatively stable over long periods of time, such as the amount of time spent traveling to work, which despite major changes in transport, has been observed to be about 20–30 minutes one-way for a large number of cities over a long period.",ORG_NO_PRODUCT_NO_PERSON_NO_,105,25.0,man,philosophy,clear_enough,57
109181006281,"Herschel is reported to have cast, ground, and polished more than four hundred mirrors for telescopes, varying in size from 6 to 48 inches in diameter. Herschel and his assistants built and sold at least sixty complete telescopes of various sizes.",ORG_YES_PRODUCT_NO_PERSON_YES_,41,10.0,prefer_not_to_say,biographies,clear_enough,58
79225005861,"In 1667, with the war lost, Pepys helped to discharge the navy. The Dutch had defeated England on open water and now began to threaten English soil itself. In June 1667, they conducted their Raid on the Medway, broke the defensive chain at Gillingham, and towed away the Royal Charles, one of the Royal Navy's most important ships. As he had done during the Fire and the Plague, Pepys again removed his wife and his gold from London.The Dutch raid was a major concern in itself, but Pepys was personally placed under a different kind of pressure: the Navy Board and his role as Clerk of the Acts came under scrutiny from the public and from Parliament. The war ended in August and, on 17 October, the House of Commons created a committee of ""miscarriages"". On 20 October, a list was demanded from Pepys of ships and commanders at the time of the division of the fleet in 1666. However, these demands were actually quite desirable for him, as tactical and strategic mistakes were not the responsibility of the Navy Board.",ORG_YES_PRODUCT_NO_PERSON_YES_,181,30.0,man,biographies,clear_enough,59
168978007192,Book IV deals with genus — how it is discovered and the sources of argument for and against attribution of a genus.,ORG_NO_PRODUCT_NO_PERSON_NO_,21,3.0,man,philosophy,clear_enough,60
6362003933," A great deal of research in programming languages has been aimed at blurring the distinction between a program as a set of instructions and a program as an assertion about the desired answer, which is the main feature of declarative programming. More refined paradigms include procedural programming, object-oriented programming, functional programming, and logic programming; some languages are hybrids of paradigms or multi-paradigmatic. An assembly language is not so much a paradigm as a direct model of an underlying machine architecture. By purpose, programming languages might be considered general purpose, system programming languages, scripting languages, domain-specific languages, or concurrent/distributed languages . Some general purpose languages were designed largely with educational goals.A programming language may also be classified by factors unrelated to the programming paradigm. For instance, most programming languages use English language keywords, while a minority do not. Other languages may be classified as being deliberately esoteric or not.",ORG_NO_PRODUCT_NO_PERSON_NO_,147,46.0,man,programming,not_clear_enough,61
655515010613,~ checks to see if its left operand matches its right operand; !~ is its inverse. Note that a regular expression is just a string and can be stored in variables.,ORG_NO_PRODUCT_NO_PERSON_NO_,29,6.0,non-binary,programming,clear_enough,62
804796011625," After training, these networks employed a lookahead Monte Carlo tree search , using the policy network to identify candidate high-probability moves, while the value network  evaluated tree positions.AlphaGo Zero was trained using reinforcement learning in which the system played millions of games against itself. Its only guide was to increase its win rate. It did so without learning from games played by humans. Its only input features are the black and white stones from the board. It uses a single neural network, rather than separate policy and value networks. Its simplified tree search relies upon this neural network to evaluate positions and sample moves. A new reinforcement learning algorithm incorporates lookahead search inside the training loop. AlphaGo Zero employed around 15 people and millions in computing resources. Ultimately, it needed much less computing power than AlphaGo, running on four specialized AI processors , instead of AlphaGo's 48.",ORG_YES_PRODUCT_NO_PERSON_YES_,145,38.0,woman,artificial intelligence,not_clear_enough,63
674015011035,"David and Teddy are captured by the ""Flesh Fair"", a traveling circus-like event where obsolete Mecha are destroyed before jeering crowds. About to be destroyed himself, David pleads for his life, and the audience, deceived by David's realistic nature, revolts and allows David to escape alongside Gigolo Joe, a male prostitute Mecha on the run from authorities after being framed for murder. David, Teddy, and Joe go to the decadent resort town of Rouge City, where ""Dr. Know"", a holographic answer engine, directs them to the top of Rockefeller Center in the flooded ruins of Manhattan and also provides fairy tale information that David interprets as suggesting that a Blue Fairy can help him. Above the ruins of Manhattan, David meets Professor Hobby, his creator, who tells him that their meeting demonstrates David's ability to love and desire. David finds many copies of himself, including female variants called ""Darlene"", boxed and ready to be shipped.",ORG_YES_PRODUCT_YES_PERSON_YES_,155,37.0,man,movies about artificial intelligence,clear_enough,64
374005009162," His father, Tom, was born in Fawley, Berkshire, had served six months hard labour for poaching in his teens, and was illiterate until attending technical college, later running a bookshop. Lovelock was brought up a Quaker and imbued with the notion that ""God is a still, small voice within rather than some mysterious old gentleman way out in the universe"", which he thought was a helpful way of thinking for inventors, but he would eventually end up as being non-religious. The family moved to London, where his dislike of authority made him, by his own account, an unhappy pupil at Strand School in Tulse Hill, south London.Lovelock could not at first afford to go to university, something which he believed helped prevent him from becoming overspecialised and aided the development of Gaia theory.",ORG_YES_PRODUCT_NO_PERSON_YES_,133,30.0,man,biographies,clear_enough,65
1041042013010,"Tencent is working on several medical systems and services. These include AI Medical Innovation System , an AI-powered diagnostic medical imaging service; WeChat Intelligent Healthcare; and Tencent Doctorwork",ORG_YES_PRODUCT_NO_PERSON_NO_,27,14.0,woman,artificial intelligence,not_clear_enough,66
377793009196,"Jennifer Alice Clack,  was an English palaeontologist and evolutionary biologist. She specialised in the early evolution of tetrapods, specifically studying the ""fish to tetrapod"" transition: the origin, evolutionary development and radiation of early tetrapods and their relatives among the lobe-finned fishes. She is best known for her book Gaining Ground: the Origin and Early Evolution of Tetrapods, published in 2002  and written with the layperson in mind.",ORG_NO_PRODUCT_NO_PERSON_YES_,67,19.0,man,biographies,not_clear_enough,67
831528011785," , so that a reduced network is left; incoming and outgoing edges to a dropped-out node are also removed. Only the reduced network is trained on the data in that stage. The removed nodes are then reinserted into the network with their original weights.",ORG_NO_PRODUCT_NO_PERSON_NO_,43,8.0,man,artificial intelligence,clear_enough,68
291674001699,"Between 1986 and 1996 he was Director of the Laboratory of Molecular Biology in Cambridge, and was knighted in 1988. He was elected President of the Royal Society, and served from 1995–2000. He was appointed to the Order of Merit in 1995.",ORG_YES_PRODUCT_NO_PERSON_NO_,42,11.0,man,biographies,not_clear_enough,69
359370009070,"A wide range of supervised learning algorithms are available, each with its strengths and weaknesses. There is no single learning algorithm that works best on all supervised learning problems .",ORG_NO_PRODUCT_NO_PERSON_NO_,29,7.0,man,artificial intelligence,clear_enough,70
835066011824,"Kotlin provides the following keywords to restrict visibility for top-level declaration, such as classes, and for class members: public, internal, protected, and private.",ORG_NO_PRODUCT_NO_PERSON_YES_,23,10.0,prefer_not_to_say,programming,not_clear_enough,71
244841008106,"Castle MonoRail, an open-source MVC framework with an execution model similar to Ruby on Rails. The framework is commonly used with Castle ActiveRecord, an ORM layer built on NHibernate.",ORG_YES_PRODUCT_NO_PERSON_YES_,29,10.0,non-binary,programming,not_clear_enough,72
4076003578,"Another well known objection raised towards the Turing Test concerns its exclusive focus on the linguistic behaviour . This drawback downsizes the role of other modality-specific ""intelligent abilities"" concerning human beings that the psychologist Howard Gardner, in his ""multiple intelligence theory"", proposes to consider .",ORG_NO_PRODUCT_NO_PERSON_YES_,43,23.0,man,artificial intelligence,not_clear_enough,73
